Enrichment FDR;nGenes;Pathway Genes;Fold Enrichment;Pathway;URL;Genes
0.000923873697050989;4;25;22.4060606060606;GO:0001671 ATPase activator activity;http://amigo.geneontology.org/amigo/term/GO:0001671;Atp1b1  Dnajb1  Dnaja1  Rab6a
0.00213559160702627;4;33;17.6047619047619;GO:0140677 molecular function activator activity;http://amigo.geneontology.org/amigo/term/GO:0140677;Atp1b1  Dnajb1  Dnaja1  Rab6a
0.000923873697050989;6;90;10.2694444444444;GO:0051082 unfolded protein binding;http://amigo.geneontology.org/amigo/term/GO:0051082;Dnajb1  Hspa8  Hsp90aa1  Cryab  Clu  Dnaja1
1.24878801224003e-05;14;507;6.11796690307329;GO:0001228 DNA-binding transcription activator activity RNA polymerase II-specif;http://amigo.geneontology.org/amigo/term/GO:0001228;Atf4  Jund  Fosb  Fos  Rorb  Cebpd  Klf6  Nr3c1  Atf3  Egr2  Egr1  Npas4  Jun  Tsc22d1
1.24878801224003e-05;14;513;6.07488262910798;GO:0001216 DNA-binding transcription activator activity;http://amigo.geneontology.org/amigo/term/GO:0001216;Atf4  Jund  Fosb  Fos  Rorb  Cebpd  Klf6  Nr3c1  Atf3  Egr2  Egr1  Npas4  Jun  Tsc22d1
0.00326286131914096;10;373;4.12151616499443;GO:0061629 RNA polymerase II-specific DNA-binding transcription factor binding;http://amigo.geneontology.org/amigo/term/GO:0061629;Bhlhe40  Hspb1  Fos  Dnaja1  Actb  Atf4  Jun  Jund  Id2  Egr2
0.000790637611844736;13;500;4.04553872053872;GO:0140297 DNA-binding transcription factor binding;http://amigo.geneontology.org/amigo/term/GO:0140297;Bhlhe40  Atf4  Hspb1  Fos  Dnaja1  Actb  Jun  Jund  Id3  Id2  Tle4  Egr2  Ptma
0.000332732514035411;17;1105;3.70790560471976;GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding;http://amigo.geneontology.org/amigo/term/GO:0000978;Fosb  Fos  Zbtb20  Nr3c1  Atf3  Bhlhe40  Rorb  Egr2  Egr1  Jun  Klf2  Jund  Cebpd  Atf4  Npas4  Klf6  Tsc22d1
0.000345680240922645;17;1129;3.61201149425287;GO:0000987 cis-regulatory region sequence-specific DNA binding;http://amigo.geneontology.org/amigo/term/GO:0000987;Fosb  Fos  Zbtb20  Nr3c1  Atf3  Bhlhe40  Rorb  Egr2  Egr1  Jun  Klf2  Jund  Cebpd  Atf4  Npas4  Klf6  Tsc22d1
0.000426864951843287;17;1289;3.45704070407041;GO:0000981 DNA-binding transcription factor activity RNA polymerase II-specific;http://amigo.geneontology.org/amigo/term/GO:0000981;Fosb  Fos  Zbtb20  Nr3c1  Atf3  Bhlhe40  Rorb  Egr2  Egr1  Atf4  Npas4  Jun  Klf2  Jund  Cebpd  Klf6  Tsc22d1
